province;red;green;blue;x;x
3824;78;178;142;FIVNINFOSEV;x
3825;110;178;145;FIVNINFOEIG;x
3826;142;178;148;FIVNINFONIN;x
3827;174;178;151;FIVNINFIVZER;x
3828;206;178;154;FIVNINFIVONE;x
3829;238;178;157;FIVNINFIVTWO;x
3830;15;178;160;FIVNINFIVTHR;x
3831;47;178;163;FIVNINFIVFO;x
3832;79;178;166;FIVNINFIVFIV;x
3833;111;178;169;FIVNINFIVSIX;x
3834;143;178;172;FIVNINFIVSEV;x
3835;175;178;175;FIVNINFIVEIG;x
3836;207;178;178;FIVNINFIVNIN;x
3837;239;178;181;FIVNINSIXZER;x
3838;16;178;184;FIVNINSIXONE;x
3839;48;178;187;FIVNINSIXTWO;x
3840;80;178;190;FIVNINSIXTHR;x
3841;136;181;1;SIXZERZERZER;x
3842;168;181;4;SIXZERZERONE;x
3843;200;181;7;SIXZERZERTWO;x
3844;232;181;10;SIXZERZERTHR;x
3845;9;181;13;SIXZERZERFO;x
3846;41;181;16;SIXZERZERFIV;x
3847;73;181;19;SIXZERZERSIX;x
3848;105;181;22;SIXZERZERSEV;x
3849;137;181;25;SIXZERZEREIG;x
3850;169;181;28;SIXZERZERNIN;x
3851;201;181;31;SIXZERONEZER;x
3852;233;181;34;SIXZERONEONE;x
3853;10;181;37;SIXZERONETWO;x
3854;42;181;40;SIXZERONETHR;x
3855;74;181;43;SIXZERONEFO;x
3856;106;181;46;SIXZERONEFIV;x
3857;138;181;49;SIXZERONESIX;x
3858;170;181;52;SIXZERONESEV;x
3859;202;181;55;SIXZERONEEIG;x
3860;234;181;58;SIXZERONENIN;x
3861;11;181;61;SIXZERTWOZER;x
3862;43;181;64;SIXZERTWOONE;x
3863;75;181;67;SIXZERTWOTWO;x
3864;107;181;70;SIXZERTWOTHR;x
3865;139;181;73;SIXZERTWOFO;x
3866;171;181;76;SIXZERTWOFIV;x
3867;203;181;79;SIXZERTWOSIX;x
3868;235;181;82;SIXZERTWOSEV;x
3869;12;181;85;SIXZERTWOEIG;x
3870;44;181;88;SIXZERTWONIN;x
3871;76;181;91;SIXZERTHRZER;x
3872;108;181;94;SIXZERTHRONE;x
3873;140;181;97;SIXZERTHRTWO;x
3874;172;181;100;SIXZERTHRTHR;x
3875;204;181;103;SIXZERTHRFO;x
3876;236;181;106;SIXZERTHRFIV;x
3877;13;181;109;SIXZERTHRSIX;x
3878;45;181;112;SIXZERTHRSEV;x
3879;77;181;115;SIXZERTHREIG;x
3880;109;181;118;SIXZERTHRNIN;x
3881;141;181;121;SIXZERFOZER;x
3882;173;181;124;SIXZERFOONE;x
3883;205;181;127;SIXZERFOTWO;x
3884;237;181;130;SIXZERFOTHR;x
3885;14;181;133;SIXZERFOFO;x
3886;46;181;136;SIXZERFOFIV;x
3887;78;181;139;SIXZERFOSIX;x
3888;110;181;142;SIXZERFOSEV;x
3889;142;181;145;SIXZERFOEIG;x
3890;174;181;148;SIXZERFONIN;x
3891;206;181;151;SIXZERFIVZER;x
3892;238;181;154;SIXZERFIVONE;x
3893;15;181;157;SIXZERFIVTWO;x
3894;47;181;160;SIXZERFIVTHR;x
3895;79;181;163;SIXZERFIVFO;x
3896;111;181;166;SIXZERFIVFIV;x
3897;143;181;169;SIXZERFIVSIX;x
3898;175;181;172;SIXZERFIVSEV;x
3899;207;181;175;SIXZERFIVEIG;x
3900;239;181;178;SIXZERFIVNIN;x
3901;16;181;181;SIXZERSIXZER;x
3902;48;181;184;SIXZERSIXONE;x
3903;80;181;187;SIXZERSIXTWO;x
3904;112;181;190;SIXZERSIXTHR;x
3905;168;184;1;SIXONEZERZER;x
3906;200;184;4;SIXONEZERONE;x
3907;232;184;7;SIXONEZERTWO;x
3908;9;184;10;SIXONEZERTHR;x
3909;41;184;13;SIXONEZERFO;x
3910;73;184;16;SIXONEZERFIV;x
3911;105;184;19;SIXONEZERSIX;x
3912;137;184;22;SIXONEZERSEV;x
3913;169;184;25;SIXONEZEREIG;x
3914;201;184;28;SIXONEZERNIN;x
3915;233;184;31;SIXONEONEZER;x
3916;10;184;34;SIXONEONEONE;x
3917;42;184;37;SIXONEONETWO;x
3918;74;184;40;SIXONEONETHR;x
3919;106;184;43;SIXONEONEFO;x
3920;138;184;46;SIXONEONEFIV;x
3921;170;184;49;SIXONEONESIX;x
3922;202;184;52;SIXONEONESEV;x
3923;234;184;55;SIXONEONEEIG;x
3924;11;184;58;SIXONEONENIN;x
3925;43;184;61;SIXONETWOZER;x
3926;75;184;64;SIXONETWOONE;x
3927;107;184;67;SIXONETWOTWO;x
3928;139;184;70;SIXONETWOTHR;x
3929;171;184;73;SIXONETWOFO;x
3930;203;184;76;SIXONETWOFIV;x
3931;235;184;79;SIXONETWOSIX;x
3932;12;184;82;SIXONETWOSEV;x
3933;44;184;85;SIXONETWOEIG;x
3934;76;184;88;SIXONETWONIN;x
3935;108;184;91;SIXONETHRZER;x
3936;140;184;94;SIXONETHRONE;x
3937;172;184;97;SIXONETHRTWO;x
3938;204;184;100;SIXONETHRTHR;x
3939;236;184;103;SIXONETHRFO;x
3940;13;184;106;SIXONETHRFIV;x
3941;45;184;109;SIXONETHRSIX;x
3942;77;184;112;SIXONETHRSEV;x
3943;109;184;115;SIXONETHREIG;x
3944;141;184;118;SIXONETHRNIN;x
3945;173;184;121;SIXONEFOZER;x
3946;205;184;124;SIXONEFOONE;x
3947;237;184;127;SIXONEFOTWO;x
3948;14;184;130;SIXONEFOTHR;x
3949;46;184;133;SIXONEFOFO;x
3950;78;184;136;SIXONEFOFIV;x
3951;110;184;139;SIXONEFOSIX;x
3952;142;184;142;SIXONEFOSEV;x
3953;174;184;145;SIXONEFOEIG;x
3954;206;184;148;SIXONEFONIN;x
3955;238;184;151;SIXONEFIVZER;x
3956;15;184;154;SIXONEFIVONE;x
3957;47;184;157;SIXONEFIVTWO;x
3958;79;184;160;SIXONEFIVTHR;x
3959;111;184;163;SIXONEFIVFO;x
3960;143;184;166;SIXONEFIVFIV;x
3961;175;184;169;SIXONEFIVSIX;x
3962;207;184;172;SIXONEFIVSEV;x
3963;239;184;175;SIXONEFIVEIG;x
3964;16;184;178;SIXONEFIVNIN;x
3965;48;184;181;SIXONESIXZER;x
3966;80;184;184;SIXONESIXONE;x
3967;112;184;187;SIXONESIXTWO;x
3968;144;184;190;SIXONESIXTHR;x
3969;200;187;1;SIXTWOZERZER;x
3970;232;187;4;SIXTWOZERONE;x
3971;9;187;7;SIXTWOZERTWO;x
3972;41;187;10;SIXTWOZERTHR;x
3973;73;187;13;SIXTWOZERFO;x
3974;105;187;16;SIXTWOZERFIV;x
3975;137;187;19;SIXTWOZERSIX;x
3976;169;187;22;SIXTWOZERSEV;x
3977;201;187;25;SIXTWOZEREIG;x
3978;233;187;28;SIXTWOZERNIN;x
3979;10;187;31;SIXTWOONEZER;x
3980;42;187;34;SIXTWOONEONE;x
3981;74;187;37;SIXTWOONETWO;x
3982;106;187;40;SIXTWOONETHR;x
3983;138;187;43;SIXTWOONEFO;x
3984;170;187;46;SIXTWOONEFIV;x
3985;202;187;49;SIXTWOONESIX;x
3986;234;187;52;SIXTWOONESEV;x
3987;11;187;55;SIXTWOONEEIG;x
3988;43;187;58;SIXTWOONENIN;x
3989;75;187;61;SIXTWOTWOZER;x
3990;107;187;64;SIXTWOTWOONE;x
3991;139;187;67;SIXTWOTWOTWO;x
3992;171;187;70;SIXTWOTWOTHR;x
3993;203;187;73;SIXTWOTWOFO;x
3994;235;187;76;SIXTWOTWOFIV;x
3995;12;187;79;SIXTWOTWOSIX;x
3996;44;187;82;SIXTWOTWOSEV;x
3997;76;187;85;SIXTWOTWOEIG;x
3998;108;187;88;SIXTWOTWONIN;x
3999;140;187;91;SIXTWOTHRZER;x
4000;172;187;94;SIXTWOTHRONE;x
4001;204;187;97;SIXTWOTHRTWO;x
4002;236;187;100;SIXTWOTHRTHR;x
4003;13;187;103;SIXTWOTHRFO;x
4004;45;187;106;SIXTWOTHRFIV;x
4005;77;187;109;SIXTWOTHRSIX;x
4006;109;187;112;SIXTWOTHRSEV;x
4007;141;187;115;SIXTWOTHREIG;x
4008;173;187;118;SIXTWOTHRNIN;x
4009;205;187;121;SIXTWOFOZER;x
4010;237;187;124;SIXTWOFOONE;x
4011;14;187;127;SIXTWOFOTWO;x
4012;46;187;130;SIXTWOFOTHR;x
4013;78;187;133;SIXTWOFOFO;x
4014;110;187;136;SIXTWOFOFIV;x
4015;142;187;139;SIXTWOFOSIX;x
4016;174;187;142;SIXTWOFOSEV;x
4017;206;187;145;SIXTWOFOEIG;x
4018;238;187;148;SIXTWOFONIN;x
4019;15;187;151;SIXTWOFIVZER;x
4020;47;187;154;SIXTWOFIVONE;x
4021;79;187;157;SIXTWOFIVTWO;x
4022;111;187;160;SIXTWOFIVTHR;x
4023;143;187;163;SIXTWOFIVFO;x
4024;175;187;166;SIXTWOFIVFIV;x
4025;207;187;169;SIXTWOFIVSIX;x
4026;239;187;172;SIXTWOFIVSEV;x
4027;16;187;175;SIXTWOFIVEIG;x
4028;48;187;178;SIXTWOFIVNIN;x
4029;80;187;181;SIXTWOSIXZER;x
4030;112;187;184;SIXTWOSIXONE;x
4031;144;187;187;SIXTWOSIXTWO;x
4032;176;187;190;SIXTWOSIXTHR;x
4033;232;190;1;SIXTHRZERZER;x
4034;9;190;4;SIXTHRZERONE;x
4035;41;190;7;SIXTHRZERTWO;x
4036;73;190;10;SIXTHRZERTHR;x
4037;105;190;13;SIXTHRZERFO;x
4038;137;190;16;SIXTHRZERFIV;x
4039;169;190;19;SIXTHRZERSIX;x
4040;201;190;22;SIXTHRZERSEV;x
4041;233;190;25;SIXTHRZEREIG;x
4042;10;190;28;SIXTHRZERNIN;x
4043;42;190;31;SIXTHRONEZER;x
4044;74;190;34;SIXTHRONEONE;x
4045;106;190;37;SIXTHRONETWO;x
4046;138;190;40;SIXTHRONETHR;x
4047;170;190;43;SIXTHRONEFO;x
4048;202;190;46;SIXTHRONEFIV;x
4049;234;190;49;SIXTHRONESIX;x
4050;11;190;52;SIXTHRONESEV;x
4051;43;190;55;SIXTHRONEEIG;x
4052;75;190;58;SIXTHRONENIN;x
4053;107;190;61;SIXTHRTWOZER;x
4054;139;190;64;SIXTHRTWOONE;x
4055;171;190;67;SIXTHRTWOTWO;x
4056;203;190;70;SIXTHRTWOTHR;x
4057;235;190;73;SIXTHRTWOFO;x
4058;12;190;76;SIXTHRTWOFIV;x
4059;44;190;79;SIXTHRTWOSIX;x
4060;76;190;82;SIXTHRTWOSEV;x
4061;108;190;85;SIXTHRTWOEIG;x
4062;140;190;88;SIXTHRTWONIN;x
4063;172;190;91;SIXTHRTHRZER;x
4064;204;190;94;SIXTHRTHRONE;x
4065;236;190;97;SIXTHRTHRTWO;x
4066;13;190;100;SIXTHRTHRTHR;x
4067;45;190;103;SIXTHRTHRFO;x
4068;77;190;106;SIXTHRTHRFIV;x
4069;109;190;109;SIXTHRTHRSIX;x
4070;141;190;112;SIXTHRTHRSEV;x
4071;173;190;115;SIXTHRTHREIG;x
4072;205;190;118;SIXTHRTHRNIN;x
4073;237;190;121;SIXTHRFOZER;x
4074;14;190;124;SIXTHRFOONE;x
4075;46;190;127;SIXTHRFOTWO;x
4076;78;190;130;SIXTHRFOTHR;x
4077;110;190;133;SIXTHRFOFO;x
4078;142;190;136;SIXTHRFOFIV;x
4079;174;190;139;SIXTHRFOSIX;x
4080;206;190;142;SIXTHRFOSEV;x
4081;238;190;145;SIXTHRFOEIG;x
4082;15;190;148;SIXTHRFONIN;x
4083;47;190;151;SIXTHRFIVZER;x
4084;79;190;154;SIXTHRFIVONE;x
4085;111;190;157;SIXTHRFIVTWO;x
4086;143;190;160;SIXTHRFIVTHR;x
4087;175;190;163;SIXTHRFIVFO;x
4088;207;190;166;SIXTHRFIVFIV;x
4089;239;190;169;SIXTHRFIVSIX;x
4090;16;190;172;SIXTHRFIVSEV;x
4091;48;190;175;SIXTHRFIVEIG;x
4092;80;190;178;SIXTHRFIVNIN;x
4093;112;190;181;SIXTHRSIXZER;x
4094;144;190;184;SIXTHRSIXONE;x
4095;176;190;187;SIXTHRSIXTWO;x
4096;208;190;190;SIXTHRSIXTHR;x
